ProductKey;ProductName;SubCategory;Category;StandardCost;Color;ListPrice;DaysToManufacture;ProductLine;ModelName;Photo;ProductDescription;StartDate
348;Mountain-100 Black, 38;Mountain Bikes;Bikes;1898.09;Black;3374.99;4;Mountain;Mountain-100;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/348.jpg;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.;2005-07-01
349;Mountain-100 Black, 42;Mountain Bikes;Bikes;1898.09;Black;3374.99;4;Mountain;Mountain-100;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/349.jpg;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.;2005-07-01
350;Mountain-100 Black, 44;Mountain Bikes;Bikes;1898.09;Black;3374.99;4;Mountain;Mountain-100;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/350.jpg;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.;2005-07-01
351;Mountain-100 Black, 48;Mountain Bikes;Bikes;1898.09;Black;3374.99;4;Mountain;Mountain-100;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/351.jpg;Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.;2005-07-01
352;Mountain-200 Silver, 38;Mountain Bikes;Bikes;1117.86;Silver;2071.4196;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/352.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2006-07-01
353;Mountain-200 Silver, 38;Mountain Bikes;Bikes;1265.62;Silver;2319.99;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/353.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2007-07-01
354;Mountain-200 Silver, 42;Mountain Bikes;Bikes;1117.86;Silver;2071.4196;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/354.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2006-07-01
355;Mountain-200 Silver, 42;Mountain Bikes;Bikes;1265.62;Silver;2319.99;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/355.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2007-07-01
356;Mountain-200 Silver, 46;Mountain Bikes;Bikes;1117.86;Silver;2071.4196;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/356.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2006-07-01
357;Mountain-200 Silver, 46;Mountain Bikes;Bikes;1265.62;Silver;2319.99;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/357.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2007-07-01
358;Mountain-200 Black, 38;Mountain Bikes;Bikes;1105.81;Black;2049.0982;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/358.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2006-07-01
359;Mountain-200 Black, 38;Mountain Bikes;Bikes;1251.98;Black;2294.99;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/359.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2007-07-01
360;Mountain-200 Black, 42;Mountain Bikes;Bikes;1105.81;Black;2049.0982;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/360.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2006-07-01
361;Mountain-200 Black, 42;Mountain Bikes;Bikes;1251.98;Black;2294.99;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/361.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2007-07-01
362;Mountain-200 Black, 46;Mountain Bikes;Bikes;1105.81;Black;2049.0982;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/362.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2006-07-01
363;Mountain-200 Black, 46;Mountain Bikes;Bikes;1251.98;Black;2294.99;4;Mountain;Mountain-200;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/363.jpg;Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.;2007-07-01
364;Mountain-300 Black, 38;Mountain Bikes;Bikes;598.44;Black;1079.99;4;Mountain;Mountain-300;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/364.jpg;For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.;2006-07-01
365;Mountain-300 Black, 40;Mountain Bikes;Bikes;598.44;Black;1079.99;4;Mountain;Mountain-300;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/365.jpg;For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.;2006-07-01
379;Road-250 Black, 58;Road Bikes;Bikes;1320.68;Black;2181.5625;4;Road;Road-250;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/379.jpg;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.;2006-07-01
380;Road-250 Black, 58;Road Bikes;Bikes;1554.95;Black;2443.35;4;Road;Road-250;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/380.jpg;Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.;2007-07-01
381;Road-550-W Yellow, 38;Road Bikes;Bikes;605.65;Yellow;1000.4375;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/381.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2006-07-01
382;Road-550-W Yellow, 38;Road Bikes;Bikes;713.08;Yellow;1120.49;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/382.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2007-07-01
383;Road-550-W Yellow, 40;Road Bikes;Bikes;605.65;Yellow;1000.4375;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/383.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2006-07-01
384;Road-550-W Yellow, 40;Road Bikes;Bikes;713.08;Yellow;1120.49;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/384.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2007-07-01
385;Road-550-W Yellow, 42;Road Bikes;Bikes;605.65;Yellow;1000.4375;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/385.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2006-07-01
386;Road-550-W Yellow, 42;Road Bikes;Bikes;713.08;Yellow;1120.49;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/386.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2007-07-01
387;Road-550-W Yellow, 44;Road Bikes;Bikes;605.65;Yellow;1000.4375;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/387.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2006-07-01
388;Road-550-W Yellow, 44;Road Bikes;Bikes;713.08;Yellow;1120.49;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/388.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2007-07-01
389;Road-550-W Yellow, 48;Road Bikes;Bikes;605.65;Yellow;1000.4375;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/389.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2006-07-01
390;Road-550-W Yellow, 48;Road Bikes;Bikes;713.08;Yellow;1120.49;4;Road;Road-550-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/390.jpg;Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.;2007-07-01
391;LL Fork;Forks;Components;65.81;NotSet;148.22;1;NotSet;LL Fork;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/391.jpg;Stout design absorbs shock and offers more precise steering.;2006-07-01
392;ML Fork;Forks;Components;77.92;NotSet;175.49;1;NotSet;ML Fork;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/392.jpg;Composite road fork with an aluminum steerer tube.;2006-07-01
393;HL Fork;Forks;Components;101.89;NotSet;229.49;1;NotSet;HL Fork;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/393.jpg;High-performance carbon road fork with curved legs.;2006-07-01
394;LL Headset;Headsets;Components;15.18;NotSet;34.2;1;NotSet;LL Headset;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/394.jpg;Threadless headset provides quality at an economical price.;2006-07-01
395;ML Headset;Headsets;Components;45.42;NotSet;102.29;1;NotSet;ML Headset;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/395.jpg;Sealed cartridge keeps dirt out.;2006-07-01
396;HL Headset;Headsets;Components;55.38;NotSet;124.73;1;NotSet;HL Headset;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/396.jpg;"High-quality 1"" threadless headset with a grease port for quick lubrication.";2006-07-01
397;LL Mountain Handlebars;Handlebars;Components;17.98;NotSet;40.4909;1;Mountain;LL Mountain Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/397.jpg;All-purpose bar for on or off-road.;2006-07-01
398;LL Mountain Handlebars;Handlebars;Components;19.78;NotSet;44.54;1;Mountain;LL Mountain Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/398.jpg;All-purpose bar for on or off-road.;2007-07-01
399;ML Mountain Handlebars;Handlebars;Components;24.99;NotSet;56.2909;1;Mountain;ML Mountain Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/399.jpg;Tough aluminum alloy bars for downhill.;2006-07-01
400;ML Mountain Handlebars;Handlebars;Components;27.49;NotSet;61.92;1;Mountain;ML Mountain Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/400.jpg;Tough aluminum alloy bars for downhill.;2007-07-01
401;HL Mountain Handlebars;Handlebars;Components;48.55;NotSet;109.3364;1;Mountain;HL Mountain Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/401.jpg;Flat bar strong enough for the pro circuit.;2006-07-01
402;HL Mountain Handlebars;Handlebars;Components;53.4;NotSet;120.27;1;Mountain;HL Mountain Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/402.jpg;Flat bar strong enough for the pro circuit.;2007-07-01
403;LL Road Handlebars;Handlebars;Components;17.98;NotSet;40.4909;1;Road;LL Road Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/403.jpg;Unique shape provides easier reach to the levers.;2006-07-01
404;LL Road Handlebars;Handlebars;Components;19.78;NotSet;44.54;1;Road;LL Road Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/404.jpg;Unique shape provides easier reach to the levers.;2007-07-01
405;ML Road Handlebars;Handlebars;Components;24.99;NotSet;56.2909;1;Road;ML Road Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/405.jpg;Anatomically shaped aluminum tube bar will suit all riders.;2006-07-01
406;ML Road Handlebars;Handlebars;Components;27.49;NotSet;61.92;1;Road;ML Road Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/406.jpg;Anatomically shaped aluminum tube bar will suit all riders.;2007-07-01
407;HL Road Handlebars;Handlebars;Components;48.55;NotSet;109.3364;1;Road;HL Road Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/407.jpg;"Designed for racers; high-end anatomically shaped bar from aluminum alloy.";2006-07-01
408;HL Road Handlebars;Handlebars;Components;53.4;NotSet;120.27;1;Road;HL Road Handlebars;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/408.jpg;"Designed for racers; high-end anatomically shaped bar from aluminum alloy.";2007-07-01
409;ML Mountain Frame - Black, 38;Mountain Frames;Components;185.82;Black;348.76;2;Mountain;ML Mountain Frame-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/409.jpg;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;2006-07-01
410;LL Mountain Front Wheel;Wheels;Components;26.97;Black;60.745;1;Mountain;LL Mountain Front Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/410.jpg;Replacement mountain wheel for entry-level rider.;2006-07-01
411;ML Mountain Front Wheel;Wheels;Components;92.81;Black;209.025;1;Mountain;ML Mountain Front Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/411.jpg;Replacement mountain wheel for the casual to serious rider.;2006-07-01
412;HL Mountain Front Wheel;Wheels;Components;133.3;Black;300.215;1;Mountain;HL Mountain Front Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/412.jpg;High-performance mountain replacement wheel.;2006-07-01
413;LL Road Front Wheel;Wheels;Components;37.99;Black;85.565;1;Road;LL Road Front Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/413.jpg;Replacement road front wheel for entry-level cyclist.;2006-07-01
414;ML Road Front Wheel;Wheels;Components;110.28;Black;248.385;1;Road;ML Road Front Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/414.jpg;Sturdy alloy features a quick-release hub.;2006-07-01
415;HL Road Front Wheel;Wheels;Components;146.55;Black;330.06;1;Road;HL Road Front Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/415.jpg;Strong wheel with double-walled rim.;2006-07-01
416;Touring Front Wheel;Wheels;Components;96.8;Black;218.01;1;Touring;Touring Front Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/416.jpg;Aerodynamic rims for smooth riding.;2006-07-01
417;ML Road Frame-W - Yellow, 38;Road Frames;Components;300.12;Yellow;540.7545;2;Road;ML Road Frame-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/417.jpg;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;2006-07-01
418;ML Road Frame-W - Yellow, 38;Road Frames;Components;360.94;Yellow;594.83;2;Road;ML Road Frame-W;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/418.jpg;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.;2007-07-01
419;LL Mountain Rear Wheel;Wheels;Components;38.96;Black;87.745;1;Mountain;LL Mountain Rear Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/419.jpg;Replacement mountain wheel for entry-level rider.;2006-07-01
420;ML Mountain Rear Wheel;Wheels;Components;104.8;Black;236.025;1;Mountain;ML Mountain Rear Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/420.jpg;Replacement mountain wheel for the casual to serious rider.;2006-07-01
421;HL Mountain Rear Wheel;Wheels;Components;145.28;Black;327.215;1;Mountain;HL Mountain Rear Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/421.jpg;High-performance mountain replacement wheel.;2006-07-01
422;LL Road Rear Wheel;Wheels;Components;49.98;Black;112.565;1;Road;LL Road Rear Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/422.jpg;Replacement road rear wheel for entry-level cyclist.;2006-07-01
423;ML Road Rear Wheel;Wheels;Components;122.27;Black;275.385;1;Road;ML Road Rear Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/423.jpg;"Aluminum alloy rim with stainless steel spokes; built for speed.";2006-07-01
424;HL Road Rear Wheel;Wheels;Components;158.53;Black;357.06;1;Road;HL Road Rear Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/424.jpg;Strong rear wheel with double-walled rim.;2006-07-01
425;Touring Rear Wheel;Wheels;Components;108.78;Black;245.01;1;Touring;Touring Rear Wheel;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/425.jpg;Excellent aerodynamic rims guarantee a smooth ride.;2006-07-01
437;HL Road Frame - Black, 62;Road Frames;Components;722.26;Black;1301.3636;1;Road;HL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/437.jpg;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";2006-07-01
438;HL Road Frame - Black, 62;Road Frames;Components;868.63;Black;1431.5;1;Road;HL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/438.jpg;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";2007-07-01
439;HL Road Frame - Black, 44;Road Frames;Components;722.26;Black;1301.3636;1;Road;HL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/439.jpg;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";2006-07-01
440;HL Road Frame - Black, 44;Road Frames;Components;868.63;Black;1431.5;1;Road;HL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/440.jpg;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";2007-07-01
441;HL Road Frame - Black, 48;Road Frames;Components;722.26;Black;1301.3636;1;Road;HL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/441.jpg;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";2006-07-01
442;HL Road Frame - Black, 48;Road Frames;Components;868.63;Black;1431.5;1;Road;HL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/442.jpg;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";2007-07-01
443;HL Road Frame - Black, 52;Road Frames;Components;722.26;Black;1301.3636;1;Road;HL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/443.jpg;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";2006-07-01
444;HL Road Frame - Black, 52;Road Frames;Components;868.63;Black;1431.5;1;Road;HL Road Frame;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/444.jpg;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.";2007-07-01
445;Men's Sports Shorts, S;Shorts;Clothing;24.75;Black;59.99;0;Sport;Men's Sports Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/445.jpg;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;2006-07-01
446;Touring-Panniers, Large;Panniers;Accessories;51.56;Grey;125.0;0;Touring;Touring-Panniers;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/446.jpg;Durable, water-proof nylon construction with easy access. Large enough for weekend trips.;2006-07-01
447;Cable Lock;Locks;Accessories;10.31;NotSet;25.0;0;Sport;Cable Lock;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/447.jpg;Wraps to fit front and rear tires, carrier and 2 keys included.;2006-07-01
448;Minipump;Pumps;Accessories;8.25;NotSet;19.99;0;Sport;Minipump;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/448.jpg;Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.;2006-07-01
449;Mountain Pump;Pumps;Accessories;10.31;NotSet;24.99;0;Mountain;Mountain Pump;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/449.jpg;Simple and light-weight. Emergency patches stored in handle.;2006-07-01
450;Taillights - Battery-Powered;Lights;Accessories;5.77;NotSet;13.99;0;Road;Taillight;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/450.jpg;Affordable light for safe night riding - uses 3 AAA batteries;2006-07-01
451;Headlights - Dual-Beam;Lights;Accessories;14.43;NotSet;34.99;0;Road;Headlights - Dual-Beam;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/451.jpg;Rechargeable dual-beam headlight.;2006-07-01
452;Headlights - Weatherproof;Lights;Accessories;18.56;NotSet;44.99;0;Road;Headlights - Weatherproof;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/452.jpg;Rugged weatherproof headlight.;2006-07-01
453;Men's Sports Shorts, M;Shorts;Clothing;24.75;Black;59.99;0;Sport;Men's Sports Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/453.jpg;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;2006-07-01
454;Men's Sports Shorts, L;Shorts;Clothing;24.75;Black;59.99;0;Sport;Men's Sports Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/454.jpg;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;2006-07-01
455;Men's Sports Shorts, XL;Shorts;Clothing;24.75;Black;59.99;0;Sport;Men's Sports Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/455.jpg;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.;2006-07-01
456;Women's Tights, S;Tights;Clothing;30.93;Black;74.99;0;Sport;Women's Tights;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/456.jpg;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";2006-07-01
457;Women's Tights, M;Tights;Clothing;30.93;Black;74.99;0;Sport;Women's Tights;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/457.jpg;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";2006-07-01
458;Women's Tights, L;Tights;Clothing;30.93;Black;74.99;0;Sport;Women's Tights;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/458.jpg;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.";2006-07-01
459;Men's Bib-Shorts, S;Bib-Shorts;Clothing;37.12;Multi;89.99;0;Sport;Men's Bib-Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/459.jpg;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;2006-07-01
460;Men's Bib-Shorts, M;Bib-Shorts;Clothing;37.12;Multi;89.99;0;Sport;Men's Bib-Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/460.jpg;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;2006-07-01
461;Men's Bib-Shorts, L;Bib-Shorts;Clothing;37.12;Multi;89.99;0;Sport;Men's Bib-Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/461.jpg;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.;2006-07-01
462;Half-Finger Gloves, S;Gloves;Clothing;9.71;Black;23.5481;0;Sport;Half-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/462.jpg;Full padding, improved finger flex, durable palm, adjustable closure.;2006-07-01
463;Half-Finger Gloves, S;Gloves;Clothing;9.16;Black;24.49;0;Sport;Half-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/463.jpg;Full padding, improved finger flex, durable palm, adjustable closure.;2007-07-01
464;Half-Finger Gloves, M;Gloves;Clothing;9.71;Black;23.5481;0;Sport;Half-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/464.jpg;Full padding, improved finger flex, durable palm, adjustable closure.;2006-07-01
465;Half-Finger Gloves, M;Gloves;Clothing;9.16;Black;24.49;0;Sport;Half-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/465.jpg;Full padding, improved finger flex, durable palm, adjustable closure.;2007-07-01
466;Half-Finger Gloves, L;Gloves;Clothing;9.71;Black;23.5481;0;Sport;Half-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/466.jpg;Full padding, improved finger flex, durable palm, adjustable closure.;2006-07-01
467;Half-Finger Gloves, L;Gloves;Clothing;9.16;Black;24.49;0;Sport;Half-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/467.jpg;Full padding, improved finger flex, durable palm, adjustable closure.;2007-07-01
468;Full-Finger Gloves, S;Gloves;Clothing;15.67;Black;37.99;0;Mountain;Full-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/468.jpg;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;2006-07-01
469;Full-Finger Gloves, M;Gloves;Clothing;15.67;Black;37.99;0;Mountain;Full-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/469.jpg;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;2006-07-01
470;Full-Finger Gloves, L;Gloves;Clothing;15.67;Black;37.99;0;Mountain;Full-Finger Gloves;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/470.jpg;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.;2006-07-01
471;Classic Vest, S;Vests;Clothing;23.75;Blue;63.5;0;Sport;Classic Vest;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/471.jpg;Light-weight, wind-resistant, packs to fit into a pocket.;2007-07-01
472;Classic Vest, M;Vests;Clothing;23.75;Blue;63.5;0;Sport;Classic Vest;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/472.jpg;Light-weight, wind-resistant, packs to fit into a pocket.;2007-07-01
473;Classic Vest, L;Vests;Clothing;23.75;Blue;63.5;0;Sport;Classic Vest;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/473.jpg;Light-weight, wind-resistant, packs to fit into a pocket.;2007-07-01
474;Women's Mountain Shorts, S;Shorts;Clothing;26.18;Black;69.99;0;Mountain;Women's Mountain Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/474.jpg;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;2007-07-01
475;Women's Mountain Shorts, M;Shorts;Clothing;26.18;Black;69.99;0;Mountain;Women's Mountain Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/475.jpg;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;2007-07-01
476;Women's Mountain Shorts, L;Shorts;Clothing;26.18;Black;69.99;0;Mountain;Women's Mountain Shorts;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/476.jpg;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.;2007-07-01
477;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1.87;NotSet;4.99;0;Sport;Water Bottle;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/477.jpg;"AWC logo water bottle - holds 30 oz; leak-proof.";2007-07-01
478;Mountain Bottle Cage;Bottles and Cages;Accessories;3.74;NotSet;9.99;0;Mountain;Mountain Bottle Cage;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/478.jpg;Tough aluminum cage holds bottle securly on tough terrain.;2007-07-01
479;Road Bottle Cage;Bottles and Cages;Accessories;3.36;NotSet;8.99;0;Road;Road Bottle Cage;http://www.avising.com/me/LearnPBI/DataSources/ProductImages/479.jpg;"Aluminum cage is lighter than our mountain version; perfect for long distance trips.";2007-07-01
